date,tech,health,finance,energy,consumer
2018-09-20,0.00103527,-0.00679681,-0.00246578,-0.00645757,-0.01142275
2018-09-21,0.0150182,0.0145791,-0.00027589,0.01219397,0.00846477
2018-09-24,-0.01254653,0.00086226,-0.01701548,0.01249004,-0.00534609
2018-09-25,-0.0193819,-0.00026506,0.00574414,-0.00229455,0.00136299
2018-09-26,-0.00147915,0.00923574,0.00039702,0.00538255,-0.00392432
2018-09-27,-0.01270444,0.00925643,0.0023156,0.01859202,-0.00586626
2018-09-28,-0.01081484,-0.00750397,-0.00989229,-0.01231392,-0.00704334
2018-10-01,-0.00723118,0.013056,0.00206067,0.0311027,-0.00265365
2018-10-02,-0.00376995,0.00122278,0.00524128,-0.0107682,0.01394352
2018-10-03,-0.00908974,-0.0039762,-0.00134855,0.0331158,0.01152639
2018-10-04,-0.01602893,-0.00962137,-0.00897657,-0.03403068,-0.01477591
2018-10-05,-0.00829053,0.01292664,0.01823026,-0.00206405,0.01337233
2018-10-08,0.01167072,-0.00620561,-0.00417852,0.0265981,0.00210803
2018-10-09,0.00055784,-0.00276719,0.01533546,-0.02076125,0.00980375
2018-10-10,-0.00183052,0.01082065,-0.00300753,0.00931948,0.0044519
2018-10-11,0.00930005,-0.00227939,-0.00392805,0.01102993,-0.01429219
2018-10-12,-0.01271378,-0.01506484,0.00436566,-0.02933254,-0.01828189
2018-10-15,-0.01767454,0.00622989,0.00916814,-0.00727414,0.00012791
2018-10-16,0.00087968,-0.00237141,-0.00612152,0.000248,-0.01388655
2018-10-17,0.00123093,0.00161576,-0.01529958,-0.01932901,-0.00019241
2018-10-18,-0.01915169,-0.00252739,-0.00876477,-0.01155608,-0.00472019
2018-10-19,0.01723732,0.01980898,-0.00097474,0.02749041,0.02198641
2018-10-22,0.00048792,0.00053823,0.00565668,0.01354524,0.00210426
2018-10-23,0.00536035,-0.00353679,0.00241535,-0.00015358,-0.00321777
2018-10-24,0.01837137,0.00310489,-0.01148566,0.02931898,-0.00156705
2018-10-25,-0.00704976,0.00640245,-0.02140231,-0.00706706,-0.00063717
2018-10-26,0.00370372,0.02752469,0.00287761,0.00292687,0.00196341
2018-10-29,-0.00589597,0.00615398,-0.01718763,-0.00599793,-0.00045298
2018-10-30,0.00027925,-0.00262416,0.01177492,0.02016383,-0.00197352
2018-10-31,0.0069282,0.00581255,-0.00617566,0.00670918,-0.0029663
2018-11-01,-0.0025028,0.00754396,-0.00743232,0.00987755,0.00533791
2018-11-02,-0.00043484,0.00220565,-0.0013925,0.02259239,0.00389636
2018-11-05,-0.02314575,-0.0034439,-0.00116182,-0.00938636,-0.00224262
2018-11-06,0.0234722,0.02069033,0.01604036,0.00474861,0.00896205
2018-11-07,-0.00844977,-0.00140805,-0.00784327,0.00727799,0.0001945
2018-11-08,-0.01413973,-0.01198886,-0.02155337,-0.0254741,0.00785414
2018-11-09,0.00587629,0.0057554,0.00027451,-0.00143979,0.00377805
2018-11-12,-0.00991189,-0.00546169,-0.02788342,-0.0106795,-0.00838339
2018-11-13,0.0030123,0.00787653,-0.00078362,-0.01278535,-0.00418871
2018-11-14,-0.00310883,0.00139822,-0.00785325,-0.01055744,0.00407118
2018-11-15,-0.00456469,-0.01335096,-0.00264137,0.0140264,0.00563603
2018-11-16,0.00541168,0.01954157,-0.00851711,-0.00053049,0.00013587
2018-11-19,0.00420364,-0.00499653,-0.00367011,0.01046339,0.00624281
2018-11-20,0.01076066,0.01978038,0.01179199,0.02749081,-0.00295341
2018-11-21,0.00431073,0.01072575,-0.00779267,0.00739994,0.0059445
2018-11-22,0.00645408,0.00192771,-0.00348001,-0.00050731,-0.00549838
2018-11-23,0.00884879,0.02140207,0.01549927,-0.00959728,0.00464741
2018-11-26,0.01150952,0.00121464,0.03415414,0.00526037,0.00265055
2018-11-27,-0.01613981,-0.01261432,-0.00174436,-0.0072266,-0.01364869
2018-11-28,0.00209077,-0.00352399,-0.00320639,0.01798933,0.00238373
2018-11-29,0.0146691,0.00334507,-0.00500279,0.01793043,0.01274801
2018-11-30,0.02262912,0.0225341,0.0206456,-0.00662857,0.00409814
2018-12-03,-0.02409671,-0.01315241,-0.00592757,-0.02424469,-0.00742224
2018-12-04,0.00766848,0.00234333,0.00099514,0.00640127,0.00944851
2018-12-05,0.00046476,0.01601656,0.00236837,0.02074306,0.008961
2018-12-06,0.01161192,-0.00504662,0.00369689,-0.00744207,-9.912e-05
2018-12-07,0.03502347,0.01634592,0.03000352,0.01090255,0.02321672
2018-12-10,-0.00047937,0.00824511,0.00559534,-0.01042945,-0.00205081
2018-12-11,-0.00084097,0.01143999,0.00779297,-0.00059319,0.00471334
2018-12-12,-0.00424937,-0.00674323,-0.00671787,0.00970586,0.00356815
2018-12-13,0.00028532,0.00259641,-0.00114034,0.01892017,-0.00208216
2018-12-14,0.00526686,-0.00082507,0.0134677,-0.0017368,0.00944982
2018-12-17,0.00474143,-0.01223561,-0.00659262,-0.00663592,0.00918336
2018-12-18,-0.01988098,-0.00193327,-0.00637686,0.00483142,-0.00086791
2018-12-19,0.02044848,-0.00213682,0.01238908,0.01570161,0.01172751
2018-12-20,0.0004227,0.0015679,0.00802436,-0.002017,0.00826958
2018-12-21,-0.00872681,-0.00251897,-0.01829336,-0.04435649,-0.00279243
2018-12-24,0.00317132,0.00827923,0.00345447,-0.02355998,0.01801739
2018-12-25,-0.02120241,-0.01673539,-0.02042114,-0.02086903,-0.00372099
2018-12-26,-0.01039406,-0.00110263,0.00122902,-0.01302053,-0.00837547
2018-12-27,-0.00146668,0.00315872,0.00844047,-0.02528022,-0.0153738
2018-12-28,0.00561709,0.00957847,0.00610959,0.029885,0.00591615
2018-12-31,-0.0055153,0.00315605,-0.00297584,-0.00467196,0.01282593
2019-01-01,0.01134558,0.01882218,0.0080741,-0.00323941,0.00856114
2019-01-02,0.00379087,0.00681748,-0.0047488,-0.02177835,0.00692765
2019-01-03,0.01516381,0.00476974,0.02075729,-0.00163959,0.0149879
2019-01-04,0.00628283,-0.01598199,-0.00928621,0.00489018,-0.01364014
2019-01-07,-0.00916618,0.0065536,0.00328885,0.01592549,-0.007798
2019-01-08,-0.00903105,-0.00023552,0.00862712,-0.01364716,-0.00388875
2019-01-09,-0.00844625,-0.00295392,-0.00965731,-0.00819944,-0.0116593
2019-01-10,0.01076694,-0.00201739,-0.00543654,-0.0126515,-0.00814578
2019-01-11,0.02138148,-0.00224213,-0.00725931,0.00678973,4.73e-05
2019-01-14,0.01186327,0.00366479,0.0070286,0.01613713,-0.00015784
2019-01-15,-1.983e-05,-0.00184275,0.00012563,0.02207686,0.01638159
2019-01-16,-0.00869511,-0.01417851,0.00297505,0.00255308,0.00213339
2019-01-17,-0.00496953,0.0054689,-0.00588556,0.00830246,0.00280764
2019-01-18,-0.00757513,-0.01322512,-0.01162622,-0.00204476,-0.00662115
2019-01-21,-0.02832604,-0.00251531,-0.00169644,-0.02224395,-0.0049731
2019-01-22,-0.00083483,-0.00379893,0.01207904,-0.00193833,0.00815516
2019-01-23,0.01086352,0.01528496,0.02466746,0.00825856,0.01596725
2019-01-24,0.01439153,0.00211157,7.285e-05,-0.02293378,0.00067539
2019-01-25,-0.00486097,0.00095571,0.01334914,0.00446254,0.00813715
2019-01-28,-0.00614929,-0.01078804,-0.00591735,-0.01139241,-0.00164401
2019-01-29,-0.01759993,-0.00919481,-0.02350462,-0.01488078,-0.01687562
2019-01-30,-0.01210285,-0.01300052,-0.00864484,-0.01193888,-0.00368777
2019-01-31,0.00080751,0.01933899,0.01541351,0.02556138,0.00846753
2019-02-01,-0.00707429,0.0108883,-0.00191707,-0.00036616,-0.00751802
2019-02-04,-0.00095209,0.00172966,0.00724672,0.01974784,0.00380021
2019-02-05,-0.00392791,-0.00600128,-0.00707574,-0.01720683,0.00899776
2019-02-06,-0.00612585,-0.01279641,-0.00520321,-0.00428043,-0.00676449
2019-02-07,-0.01555157,-0.00386484,-0.01789937,-0.01374755,-0.00450046
2019-02-08,-0.01720061,-0.01225332,-0.01933975,-0.02562671,-0.00810587
2019-02-11,0.00033343,0.00578876,0.01593424,0.03030388,0.00434215
2019-02-12,-0.00314547,0.00323998,0.00534024,-0.02142147,0.00444993
2019-02-13,-0.01025938,-0.00664361,0.00505765,-0.00412907,-0.00410022
2019-02-14,-0.00326014,-0.00969805,-0.0033355,0.01420223,-0.00483553
2019-02-15,0.00189583,0.00693925,0.01262893,0.00689411,0.00758056
2019-02-18,-0.00551444,-3.513e-05,0.00075313,-0.00020271,-0.00670404
2019-02-19,-0.01738065,-0.00830046,-0.00735793,-0.01941173,-0.00481317
2019-02-20,0.0004494,-0.00164346,0.02437214,0.00414462,0.00709731
2019-02-21,0.01307271,0.00817834,0.00766968,0.02226678,0.01106057
2019-02-22,-0.00849316,0.00399363,-0.00593591,0.0027246,0.00048629
2019-02-25,0.00216311,-0.01354098,-0.01922228,0.00605567,-0.0138145
2019-02-26,0.00067147,0.00870848,-0.00072095,0.02230795,0.0036334
2019-02-27,-0.00390758,-0.01844094,-0.0091536,0.01312456,0.00334277
2019-02-28,0.02495998,0.01072886,0.01522993,0.03672101,0.01149407
2019-03-01,-0.00929914,-0.00379857,-0.00964034,0.00591127,-0.00612804
2019-03-04,0.00061181,0.00849012,-0.00162726,-0.00242315,-0.01116951
2019-03-05,0.02161879,0.01209235,0.00245275,0.00673481,0.00291911
2019-03-06,0.01772093,0.00825177,-0.0179909,0.00854622,0.00276028
2019-03-07,0.01170955,-0.00215049,0.00505641,0.01769221,0.00413597
2019-03-08,-0.0053768,0.00719769,-0.00617415,0.01614325,-0.01709425
2019-03-11,-0.02939778,-0.00982645,-0.00222244,-0.00964984,-0.00371562
2019-03-12,-0.00017976,-0.00738874,0.00804787,0.01025645,0.00174181
2019-03-13,0.00058658,0.00551157,-0.00136964,-0.00069817,-0.01265192
2019-03-14,-0.00817537,0.01552132,0.00834512,-0.01286705,-0.00222182
2019-03-15,0.00716623,-0.00429322,-0.02773652,-0.01045657,-0.01417382
2019-03-18,-0.01042364,-0.026135,0.00160337,-0.02595957,-0.01577307
2019-03-19,-0.00993044,0.00671261,0.00735124,0.00680567,-0.01148734
2019-03-20,0.0005912,0.00334485,0.00384894,0.01104986,-0.00096265
2019-03-21,0.00267446,0.01407119,0.01154687,-0.00131598,0.00409884
2019-03-22,0.00035965,-0.00844449,0.00069904,0.00236163,0.00769529
2019-03-25,0.00150789,-0.03130962,-0.01767072,0.00235838,-0.00216205
2019-03-26,0.00506694,0.01059816,0.00166922,-0.00500435,0.00215945
2019-03-27,0.01218445,-0.00678999,0.00146696,0.00778595,0.00051751
2019-03-28,-0.01489698,0.00369866,-0.01728032,-0.00402914,0.0042107
2019-03-29,-0.02224536,0.00715387,0.00441646,0.0110181,-0.00244312
2019-04-01,0.00652573,-0.00466051,0.003603,0.00442585,0.00667821
2019-04-02,-0.02203324,-0.00858128,-0.01291688,-0.02815564,0.00190095
2019-04-03,-0.00617223,0.00631305,0.01635593,-0.00886867,0.01425685
2019-04-04,0.00574939,0.00342367,-0.00151387,0.00134402,0.01147192
2019-04-05,-0.00578753,-0.000881,-0.00841266,-0.00897611,-0.01941867
2019-04-08,0.01177134,-0.01152351,0.00465881,-0.0068277,-0.00125628
2019-04-09,0.01446404,-0.01247313,0.00406595,0.0004142,0.00567194
2019-04-10,-0.00482576,-0.01274814,-0.00042608,0.01151588,-0.01039548
2019-04-11,0.00334007,-0.01262305,0.007364,0.01825164,-0.00197948
2019-04-12,-0.00476925,-0.01549563,0.0073558,-0.01070708,0.00693216
2019-04-15,0.01248676,0.01407818,0.00801517,0.01585557,0.00776774
2019-04-16,-0.01195875,0.00312785,-0.01023538,0.0048441,-0.00777081
2019-04-17,0.00667617,-0.01452458,-0.02000268,0.00339688,-0.01020568
2019-04-18,0.02462583,0.00558919,3.447e-05,0.00219608,-0.00289222
2019-04-19,-0.00715441,-0.01494775,-0.01879192,-0.03367982,-0.01598811
2019-04-22,-0.00909261,0.00360622,-0.01354431,-0.01757365,-0.00071927
2019-04-23,0.02424469,0.00808614,0.00717723,0.00352521,0.01383471
2019-04-24,0.0134962,0.00188371,0.01156733,-0.01358467,-0.00713591
2019-04-25,-0.01261743,-0.01476218,-0.00663965,0.01784218,-0.01514364
2019-04-26,-0.00421769,0.00897469,-0.00220434,0.03249892,0.00615045
2019-04-29,0.00303035,-0.00602131,-0.0169667,-0.03111301,0.00126811
2019-04-30,-0.00308936,0.0062919,0.00228759,-0.00358572,0.00212596
2019-05-01,-0.01168243,-0.00389004,-0.0034642,-0.00830978,-0.00091194
2019-05-02,-0.01213004,0.00810452,0.01131294,0.01821531,0.00357253
2019-05-03,-0.00363832,0.00375825,-0.00366537,-0.00221573,0.00258144
2019-05-06,-0.00585164,-0.00258852,0.00499698,-0.02694289,-0.01174859
2019-05-07,-0.007897,0.00040546,-0.00180963,-0.01101891,-9.056e-05
2019-05-08,-0.00161099,-0.00307567,0.0031614,0.00467987,0.00302359
2019-05-09,0.00418147,0.00046254,-0.00999846,0.00406562,-0.01068458
2019-05-10,0.01737477,-0.00022663,0.00661991,-0.00457822,0.01496409
2019-05-13,0.00086336,0.0055732,0.00148572,0.02314353,0.0123551
2019-05-14,0.00041394,-0.00234016,0.00933695,0.00108529,-0.00175201
2019-05-15,0.01023416,0.00972525,-0.00581789,0.00453542,0.0081269
2019-05-16,0.00574099,-0.01194344,0.00077499,-0.00125153,0.0090282
2019-05-17,-0.02170329,-0.00157548,-0.0037885,0.01644608,0.00637864
2019-05-20,-0.01507211,-0.01262,-0.01864784,-0.0034483,-0.00514262
2019-05-21,-0.00078016,0.00394532,0.00130441,0.01166927,0.00368744
2019-05-22,-0.00291747,0.01285715,-0.00098662,-0.01130568,-0.01190327
2019-05-23,-0.01305144,-0.01156959,-0.00264648,0.00181198,-0.00098988
2019-05-24,0.01085328,0.00471462,0.00580397,0.00732376,-0.01092823
2019-05-27,-0.00718822,-0.02209552,-0.00642034,-0.01634637,-0.01549448
2019-05-28,0.0127736,0.00226326,0.00025985,-0.00122694,-0.01176587
2019-05-29,-0.00753226,-0.00646546,-0.01395143,0.00774938,-0.00949959
2019-05-30,0.01219511,0.00797739,0.01502524,0.00951439,0.01425717
2019-05-31,-0.00177966,-0.00731804,0.00138862,0.01518045,-0.0138246
2019-06-03,-0.00728399,0.00116529,0.0085424,0.00455306,-0.01168467
2019-06-04,-0.00454176,0.00809913,-0.00688351,-0.01360265,0.00524401
2019-06-05,-0.01498493,0.00367433,0.00166368,-0.0307054,-0.0109164
2019-06-06,0.01878281,-0.002404,0.02315106,0.024246,-0.00186893
2019-06-07,-0.00012784,-0.00815701,-0.00437451,-0.00779103,0.00929418
2019-06-10,-0.01123752,-0.00689662,-0.00531639,0.01006847,0.0001477
2019-06-11,0.01551787,0.01539428,0.02203424,0.03060349,0.0198797
2019-06-12,-0.02490418,-0.00679116,-0.01962106,-0.01964643,-0.02328348
2019-06-13,0.01125764,0.00316124,0.00798426,0.02009118,0.00764868
2019-06-14,-0.00160788,-0.00064983,0.00173356,0.00599119,-0.01173246
2019-06-17,0.00826488,-0.00603268,0.00428698,0.01457818,-0.00276294
2019-06-18,0.00614945,0.00232358,-0.00330896,0.0080107,0.00801867
2019-06-19,0.0133033,-0.00514503,0.02064815,0.01847849,0.00528118
2019-06-20,-0.01827849,-0.01428933,-0.01221365,-0.00840637,-0.00357997
2019-06-21,-0.01207262,0.00250881,0.00333477,-0.00748388,-0.00040629
2019-06-24,0.0097377,0.00257428,-0.00355601,-0.00166283,0.00190878
2019-06-25,-0.01153151,0.00696448,-0.00902978,-0.00134759,-0.00147492
2019-06-26,-0.00577234,-0.00497607,0.01105416,0.01446429,0.00310687
2019-06-27,0.0276755,-0.00476866,0.00739086,-0.00404103,0.01033812
2019-06-28,-0.01262141,-0.00787472,-0.01367676,-0.01761265,-0.00760038
2019-07-01,0.01227337,0.01141272,0.01483187,0.00704425,0.01355155
2019-07-02,0.01084796,0.02260127,-0.01591048,0.01037233,-0.00269976
2019-07-03,0.00010573,-0.00349162,-0.01444201,0.00447111,-0.00891049
2019-07-04,-0.00781424,-0.01742739,0.00050531,-0.02085975,-0.00980986
2019-07-05,0.007206,0.00888875,-0.00438452,0.01110373,0.00468064
2019-07-08,0.00361365,0.01674823,0.00634877,-0.00263016,0.01163081
2019-07-09,0.00801023,0.01499342,-0.00991945,-0.00533014,-0.00093014
2019-07-10,-0.00316971,-0.01563505,-0.00187272,-0.0273659,0.00173848
2019-07-11,4.549e-05,-0.00530918,-0.01284359,-0.01101133,-0.01235152
2019-07-12,0.004989,0.01730537,-0.0033127,0.00672048,0.00557283
2019-07-15,0.00207884,-0.01404584,0.00219973,0.00267937,0.00980378
2019-07-16,0.00908656,0.00228016,-0.00801112,0.00124419,0.01176798
2019-07-17,0.01126159,0.00620904,0.00329605,0.00226879,-0.01177982
2019-07-18,0.01974136,-0.00177393,-0.00198285,0.01834535,0.01308356
2019-07-19,-0.02057608,0.0026148,-0.00128245,0.0054624,-0.01513456
2019-07-22,-0.00278496,-0.01616852,-0.00410601,0.00110352,-0.00844805
2019-07-23,-0.00388874,-0.00073865,0.00468937,0.00124221,-0.0094561
2019-07-24,-0.01250721,-0.00345767,-0.00671066,-0.0011285,0.00572884
2019-07-25,-0.0137907,-0.00449593,-0.00942568,-0.01901847,-0.00453474
2019-07-26,-0.00342812,0.00387501,0.01058326,-0.0069924,0.00135565
2019-07-29,-0.00057438,0.00242914,-0.00947568,-0.0232321,0.00638975
2019-07-30,-0.00434745,-0.00339681,0.01050311,0.01674804,0.01064914
2019-07-31,-0.03036752,-0.02258443,-0.03257358,-0.01292371,-0.01618836
2019-08-01,0.01051198,-0.00675163,-0.00116366,-0.00547804,0.01289651
2019-08-02,-0.00564493,0.0071483,0.0054326,0.01432036,-0.01049824
2019-08-05,-0.0016751,-0.0048464,-0.00093305,0.01599292,-0.00162158
2019-08-06,0.01350873,0.0031105,-0.00618685,0.00695549,0.0055002
2019-08-07,-0.01214039,-0.00487213,-0.02321797,-0.01986854,-0.00934954
2019-08-08,0.00362853,0.00756105,0.01405115,0.03692621,0.01042962
2019-08-09,-0.01295056,-5.755e-05,-0.00432711,0.00942599,-0.00765303
2019-08-12,0.00648551,0.02485033,-0.0130826,0.01564149,0.02348225
2019-08-13,0.00796391,-0.01361982,0.00661479,-0.00375192,-0.00440962
2019-08-14,0.00764154,0.00344751,-0.00641153,-0.01444923,0.00466154
2019-08-15,0.00140215,-0.00877052,0.00738204,0.01625471,-0.00625046
2019-08-16,-0.00566915,-0.00908286,-0.01472349,-0.00738157,-0.00707975
2019-08-19,0.0096986,-0.00109588,-0.01033202,-0.01331735,0.00200059
2019-08-20,0.01006365,0.00748277,0.00339344,0.02586097,-0.00021218
2019-08-21,0.01344895,0.00042103,0.01341944,0.02902314,0.00852789
2019-08-22,-0.0073242,-0.00074448,0.00069782,0.00088442,0.00703494
2019-08-23,4.107e-05,0.01847008,0.01065983,0.02449117,0.01148983
2019-08-26,0.02173285,0.00862877,-0.00259378,0.012565,0.00313169
2019-08-27,0.0028265,-0.00352647,0.00152403,0.00456096,0.0039441
2019-08-28,0.00816974,-0.0039725,0.00427197,0.00819854,0.01268503
2019-08-29,-0.0077569,-0.01238026,-0.00601896,-0.0120041,-0.00835435
2019-08-30,0.00915088,0.00398885,-0.00306088,0.00203696,-0.00087102
2019-09-02,-0.00922586,0.00796864,0.00196076,0.00240549,-0.00736336
2019-09-03,0.00932773,0.00471225,0.01443172,0.03492789,0.01538831
2019-09-04,-0.00063319,-0.00619708,-0.00541318,0.00251316,0.0080473
2019-09-05,-0.01111481,-0.01838594,0.00693001,-6.583e-05,-0.0105546
2019-09-06,0.00874641,0.00235097,-0.00119778,0.0178057,0.00547371
2019-09-09,0.00708481,-0.00952245,-0.00220611,-0.00480053,0.00738525
2019-09-10,-0.00412265,0.00730868,0.00061735,0.00899114,-0.00382742
2019-09-11,0.00050108,0.00270076,0.00619975,0.00593768,0.00928336
2019-09-12,-0.00040825,-0.00420463,-0.00483152,-0.00192787,-0.00108057
2019-09-13,0.00124839,0.00566913,-0.00019026,0.01517899,9.273e-05
2019-09-16,0.01458034,0.0084703,-0.00885812,0.00531873,0.0128376
2019-09-17,-0.01012343,0.00343531,-0.01027711,-0.01048918,-0.01077692
2019-09-18,-0.00701024,-0.00274978,-0.00535046,0.00134124,-0.00715283
2019-09-19,0.01231257,-0.00668529,0.01679202,-0.0049035,0.00777604
2019-09-20,0.00511122,-0.00583731,0.01540289,-0.00662011,0.00792566
2019-09-23,-0.00843747,0.01068895,0.01193323,0.01941357,0.00250261
2019-09-24,-0.00722637,-0.00274756,0.00109403,0.00788439,0.00037993
2019-09-25,0.01247511,0.00045834,0.01885539,0.02984563,-0.0015819
2019-09-26,0.00475571,-0.0145106,0.00352838,-0.01024847,-0.00712062
2019-09-27,-0.00860899,-0.00886911,-0.01362428,-0.02509335,-0.0114099
2019-09-30,0.00683634,0.00071338,-0.00473016,-0.00491776,0.0062877
2019-10-01,-0.00431064,-0.01572683,0.00074695,-0.01833881,0.00511446
2019-10-02,-0.00304622,0.00710429,-0.00826059,-0.00216127,0.00240296
2019-10-03,0.01297644,0.0113132,0.00262451,0.01228681,0.00596697
2019-10-04,0.02004249,0.00994104,0.01440643,0.03877837,0.02085325
2019-10-07,0.00170321,-0.00386231,-0.00286429,0.00133459,0.01126096
2019-10-08,-0.0037165,0.0145652,0.00911814,0.01609397,0.01264695
2019-10-09,-0.00261793,0.02109502,0.01507528,0.02238364,0.00032159
2019-10-10,0.02248801,0.02414938,0.0191545,0.02575789,0.01347485
2019-10-11,0.0070033,0.0026489,0.00703297,0.00518381,0.01319702
2019-10-14,0.00700109,0.01065598,0.01879452,0.03714461,0.00685136
2019-10-15,-0.01196051,0.00849189,0.0126607,-0.01675732,-0.00240928
2019-10-16,0.02250268,-0.00914737,0.00843045,-0.00149421,-0.00695203
2019-10-17,0.0109116,0.00285275,-0.00764064,-0.00368604,-0.01155065
2019-10-18,0.00573517,-0.00399058,-0.00346298,-0.00835418,-0.0004832
2019-10-21,0.01426552,0.01176125,0.01804347,0.01400758,0.00083829
2019-10-22,0.01696296,0.00403562,0.00862975,0.00988341,0.01546703
2019-10-23,0.01462091,0.01794061,0.01098231,0.02133634,0.01107191
2019-10-24,-0.00252417,0.00220362,0.0008731,0.00028747,0.00982085
2019-10-25,-0.0042844,-0.00358502,-0.00424607,-0.01533408,-0.00455267
2019-10-28,-0.00731034,0.01151107,0.00876102,-0.00994412,-0.00386867
2019-10-29,0.00319189,0.01139354,-0.00233957,-0.006768,-0.00583349
2019-10-30,-0.01748701,0.00764429,-0.00267594,-0.01812045,-0.00270686
2019-10-31,-0.0159891,-0.01605493,-0.00480338,-0.02078914,-0.00936275
2019-11-01,-0.01253844,-0.01062936,-0.00690355,-0.01582026,-0.00213196
2019-11-04,0.00341614,0.00504125,0.00340244,-0.00111315,-0.00022384
2019-11-05,0.01425447,0.01564394,0.00140877,0.01709881,0.0079036
2019-11-06,0.00172398,0.00982344,0.00741241,0.01328621,0.00515852
2019-11-07,0.0023969,0.01146536,0.01519108,0.02677984,0.00180778
2019-11-08,0.00493929,0.00529273,0.00042086,-0.0127259,0.01644765
2019-11-11,0.00290729,0.02248912,0.00049686,0.01920001,-0.00258417
2019-11-12,0.01602284,0.00750033,-0.0058451,-0.00406337,0.0067643
2019-11-13,0.01529508,0.00238942,-0.00213803,0.00660214,0.00554017
2019-11-14,0.00951601,0.00168743,0.00633683,-0.00925478,0.00063935
2019-11-15,-0.0099201,-0.00736819,-0.00375075,-0.01836966,-0.0066135
2019-11-18,0.00179452,0.01876648,0.00363312,-0.00055561,-0.0045553
2019-11-19,0.0051987,-0.0104195,-0.00045522,0.00119813,0.0005734
2019-11-20,-0.01480527,-0.00217829,-0.01894727,-0.01271343,0.00248356
2019-11-21,0.01841062,0.01218362,-0.00902337,-0.00481341,0.00439788
2019-11-22,-0.0050805,-0.00386225,-0.01130445,-0.00680807,-0.00308384
2019-11-25,0.00625341,0.00451869,0.02167633,0.01072388,0.00527708
2019-11-26,0.01658228,0.00263923,0.00409779,-0.00114584,0.00540163
2019-11-27,0.00337847,-0.00471257,-0.00581835,0.00924119,0.00709308
2019-11-28,-0.0221884,-0.0127179,-0.01296539,-0.00937464,-0.00529886
2019-11-29,-0.00916254,-0.01492215,-0.00695552,-0.00418018,0.00089528
2019-12-02,0.00219587,-0.00110874,-0.01052703,-0.00173338,0.00123555
2019-12-03,0.00356524,0.01830238,0.0019595,0.00951945,0.00364401
2019-12-04,-0.01860194,-0.00674192,-0.0164619,0.00459521,-0.00595875
2019-12-05,-0.00199541,-0.00011666,0.0058406,0.0083369,0.01096024
2019-12-06,0.00334356,0.00509539,0.01833583,0.00478974,0.00648157
2019-12-09,0.00430645,-0.00594968,-0.01789983,-0.00216908,-0.01106725
2019-12-10,-0.00783343,-0.00730944,-0.00048343,-0.00478954,0.0023042
2019-12-11,-0.00476391,0.01190117,0.01086015,0.03008692,0.01317285
2019-12-12,0.01134612,-0.00329483,0.00292946,0.00999822,0.00394678
2019-12-13,-0.00708541,-0.01178414,-0.00050736,-0.00247611,-0.00264554
2019-12-16,0.00051553,0.00040071,-0.00700242,0.0015948,0.00311509
2019-12-17,0.01101335,0.00592374,-0.00111281,-0.0038907,0.00720502
2019-12-18,-0.00217751,-1.6e-05,-0.01721518,0.0064482,-0.01056462
2019-12-19,0.00911515,-0.00460024,0.02670415,-0.00625329,0.01030413
2019-12-20,-0.0088098,0.01494179,-0.00161474,0.00891469,0.00863895
2019-12-23,0.00150716,0.00064383,-0.00664428,-0.01156673,-0.00055196
2019-12-24,0.01282076,0.00433017,-0.01213774,-0.01029919,0.00946932
2019-12-25,0.00841311,-0.00787436,0.00540731,0.01720716,-0.00249124
2019-12-26,-0.00045762,-0.00156587,-0.00180109,0.0057371,0.01076297
2019-12-27,-0.00017461,0.00064157,0.0067291,-0.00454605,-0.0065146
2019-12-30,-0.01842887,-0.0143731,-0.01464091,-0.02129336,-0.01064537
2019-12-31,-0.00095287,0.00787393,-0.01111919,0.00636926,0.00484386
2020-01-01,0.01126063,0.00790049,0.00799191,0.01934927,0.02124534
2020-01-02,0.00420422,0.00202062,-0.01002417,-0.00458565,0.00678081
2020-01-03,-0.00652886,-0.00156748,-0.00108794,-0.00913538,-0.00665975
2020-01-06,-0.00251556,0.00121602,0.01722837,0.03019971,0.00362761
2020-01-07,-0.01055766,0.01050876,-0.00777645,0.00409411,-0.00937946
2020-01-08,-0.00286522,0.01504529,0.01605024,0.01518066,0.00250227
2020-01-09,-0.02203772,-0.01476569,-0.00726332,-0.00455123,0.00732304
2020-01-10,0.00135178,0.00172928,0.01028446,0.01149214,-0.01064063
2020-01-13,-0.01345814,-0.01085382,0.00249116,-0.00836613,-0.01169466
2020-01-14,-0.0200832,-0.00636248,-0.01782634,-0.02754847,-0.01471972
2020-01-15,-0.01584501,0.0076537,0.00301463,0.00623134,-0.01254333
2020-01-16,-0.00017379,0.01671177,0.00354186,0.00245238,-0.00226483
2020-01-17,0.01785832,0.0163655,0.0064468,0.02241701,0.01442032
2020-01-20,0.01241924,-0.0007468,0.01742747,0.02607493,0.00703175
2020-01-21,-0.00452184,-0.01990951,-0.01093265,-0.02211853,-0.01988008
2020-01-22,0.01422647,0.00808763,0.01279288,-0.00088205,-0.00157037
2020-01-23,0.02026261,0.00795254,0.01005083,-0.00959363,0.01307877
2020-01-24,-0.00212719,0.00363682,-0.00309201,-0.00344998,0.00463378
2020-01-27,-0.00556973,0.00246597,0.00292986,0.00760863,-0.00607621
2020-01-28,0.01365923,0.00200274,-0.01121334,0.02853436,0.00866383
2020-01-29,0.00879429,-0.0009668,0.01566071,0.00854156,-0.00120554
