date,returns,true_volatility,regime
2018-12-27,0.00041521,0.00642037,2
2018-12-28,0.00265097,0.0061627,2
2018-12-31,-0.00745077,0.00601765,2
2019-01-01,-0.00484144,0.00655598,2
2019-01-02,0.00721441,0.00658406,2
2019-01-03,0.00057431,0.0068448,2
2019-01-04,-0.00427938,0.00651861,2
2019-01-07,-0.00455338,0.00649149,2
2019-01-08,-0.00142186,0.0064996,2
2019-01-09,-0.00540965,0.00626423,2
2019-01-10,0.00160065,0.00642515,2
2019-01-11,0.01508976,0.00618706,2
2019-01-14,0.00677588,0.00827251,2
2019-01-15,-0.00103128,0.00812638,2
2019-01-16,-0.01212038,0.00762209,2
2019-01-17,-0.01122171,0.00863811,2
2019-01-18,0.01040592,0.00919815,2
2019-01-21,0.00091299,0.00938106,2
2019-01-22,-0.00510861,0.00868676,2
2019-01-23,0.01210662,0.00835199,2
2019-01-24,0.00124337,0.00903958,2
2019-01-25,0.00901691,0.00839671,2
2019-01-28,0.00582789,0.00853238,2
2019-01-29,-0.00305765,0.00823558,2
2019-01-30,-0.00962154,0.00780711,2
2019-01-31,-0.00551188,0.00827806,2
2019-02-01,-0.01020392,0.00805529,2
2019-02-04,-0.00438066,0.00857088,2
2019-02-05,0.01769307,0.00818867,2
2019-02-06,0.00241857,0.01019908,2
2019-02-07,0.00715245,0.00942816,2
2019-02-08,-0.0106495,0.00911897,2
2019-02-11,0.00219323,0.00946088,2
2019-02-12,-0.00252199,0.00878318,2
2019-02-13,-0.00430864,0.00824075,2
2019-02-14,-0.00468179,0.00790657,2
2019-02-15,-0.00824438,0.0076638,2
2019-02-18,-0.00476823,0.00793335,2
2019-02-19,0.01752941,0.00769438,2
2019-02-20,0.00548379,0.00984331,2
2019-02-21,-0.00184326,0.00930286,2
2019-02-22,0.00029961,0.00865585,2
2019-02-25,-0.00010571,0.00805847,2
2019-02-26,-0.0021989,0.00754823,2
2019-02-27,-0.00323467,0.00717756,2
2019-02-28,0.00753372,0.00693455,2
2019-03-01,0.00570014,0.00716375,2
2019-03-04,-0.00137486,0.00710139,2
2019-03-05,0.00125493,0.00676495,2
2019-03-06,-0.01189394,0.0064613,2
2019-03-07,-0.01224266,0.00779118,2
2019-03-08,0.0063126,0.00878407,2
2019-03-11,-0.00344021,0.00849415,2
2019-03-12,0.00733715,0.00805101,2
2019-03-13,-0.01854632,0.00801769,2
2019-03-14,0.00589389,0.01047398,2
2019-03-15,-0.00994351,0.00987203,2
2019-03-18,0.00965839,0.00993504,2
2019-03-19,0.00235721,0.00985398,2
2019-03-20,-0.00296893,0.00912774,2
2019-03-21,0.01289504,0.00855893,2
2019-03-22,0.00371205,0.00934877,2
2019-03-25,0.00595058,0.00875591,2
2019-03-26,0.01595725,0.00843339,2
2019-03-27,-0.00448329,0.00993328,2
2019-03-28,0.00383405,0.00934709,2
2019-03-29,-0.00368536,0.00876173,2
2019-04-01,-0.00037005,0.00829438,2
2019-04-02,-0.00531502,0.00775273,2
2019-04-03,0.00441718,0.00760349,2
2019-04-04,-0.00630905,0.00733438,2
2019-04-05,0.00199122,0.00738826,2
2019-04-08,-0.0014921,0.00700701,2
2019-04-09,-0.00170325,0.00669031,2
2019-04-10,0.00164835,0.00643507,2
2019-04-11,-0.00147763,0.00619684,2
2019-04-12,-0.00256196,0.0060162,2
2019-04-15,0.00111708,0.00593164,2
2019-04-16,0.00207288,0.00576608,2
2019-04-17,-0.00283184,0.005663,2
2019-04-18,0.0029951,0.00566806,2
2019-04-19,0.01119612,0.00563836,2
2019-04-22,-0.00578366,0.00694562,2
2019-04-23,-0.00318842,0.00701035,2
2019-04-24,0.00158379,0.00679274,2
2019-04-25,0.01285527,0.0064931,2
2019-04-26,0.00194066,0.00789769,2
2019-04-29,0.00099416,0.00743657,2
2019-04-30,-0.00384025,0.00702241,2
2019-05-01,0.00896416,0.00685731,2
2019-05-02,-0.00663478,0.00734018,2
2019-05-03,-0.00159045,0.00743749,2
2019-05-06,0.00693895,0.00705614,2
2019-05-07,0.00599063,0.00717235,2
2019-05-08,0.0071416,0.00714224,2
2019-05-09,0.00586011,0.00726845,2
2019-05-10,-0.00729141,0.00720427,2
2019-05-13,0.00225852,0.00742736,2
2019-05-14,-0.00168017,0.00705038,2
2019-05-15,-0.00238458,0.00673457,2
2019-05-16,-0.00371041,0.00650881,2
2019-05-17,0.00917606,0.00642684,2
2019-05-20,-0.00035212,0.00706123,2
2019-05-21,0.00450664,0.00670467,2
2019-05-22,0.00145387,0.00660428,2
2019-05-23,-0.00702566,0.00633189,2
2019-05-24,0.01132327,0.00671745,2
2019-05-27,0.00337653,0.00770235,2
2019-05-28,-0.00041002,0.00734035,2
2019-05-29,0.00311093,0.00694119,2
2019-05-30,-0.01026183,0.006688,2
2019-05-31,-0.00793044,0.00758395,2
2019-06-03,0.00151752,0.00782138,2
2019-06-04,-0.00275716,0.00735946,2
2019-06-05,0.00658884,0.00705204,2
2019-06-06,0.00641829,0.00712162,2
2019-06-07,-0.00170664,0.00715464,2
2019-06-10,-0.0029749,0.00682313,2
2019-06-11,-0.01350921,0.00662215,2
2019-06-12,0.00334364,0.00828773,2
2019-06-13,0.00982044,0.0078319,2
2019-06-14,-0.00076034,0.00822598,2
2019-06-17,-0.00087013,0.00770078,2
2019-06-18,-0.00585728,0.00725583,2
2019-06-19,0.00122414,0.00726667,2
2019-06-20,0.00222027,0.00688271,2
2019-06-21,-0.00994178,0.0065917,2
2019-06-24,0.00783452,0.00744946,2
2019-06-25,-0.00869887,0.00760992,2
2019-06-26,0.00620824,0.00796716,2
2019-06-27,-0.00465877,0.00781132,2
2019-06-28,0.0003137,0.00758299,2
2019-07-01,0.01152487,0.00714153,2
2019-07-02,-0.00026361,0.00804368,2
2019-07-03,0.00276434,0.00753713,2
2019-07-04,-0.00804545,0.00716642,2
2019-07-05,0.0071041,0.00751885,2
2019-07-08,-0.02211271,0.00756114,2
2019-07-09,0.00191605,0.01122881,2
2019-07-10,-0.0008647,0.01030828,2
2019-07-11,-0.00477841,0.009498,2
2019-07-12,0.00329416,0.00900212,2
2019-07-15,-0.01410399,0.00843654,2
2019-07-16,0.00603416,0.00964684,2
2019-07-17,0.01888046,0.00918593,2
2019-07-18,0.00744335,0.01114854,2
2019-07-19,-0.00902936,0.01058707,2
2019-07-22,-0.00979248,0.01037904,2
2019-07-23,-0.00510634,0.01031786,2
2019-07-24,0.00558111,0.00972373,2
2019-07-25,-0.00593692,0.00921001,2
2019-07-26,0.00020501,0.00887098,2
2019-07-29,0.0102268,0.00824359,2
2019-07-30,0.00401761,0.00861084,2
2019-07-31,0.01319209,0.00814803,2
2019-08-01,-0.01220336,0.0091128,2
2019-08-02,0.00372161,0.00974088,2
2019-08-05,0.01475164,0.00909197,2
2019-08-06,-0.00581859,0.01012218,2
2019-08-07,0.00561208,0.00962198,2
2019-08-08,0.00448494,0.00912681,2
2019-08-09,-0.00954181,0.00861777,2
2019-08-12,-0.00503276,0.00888493,2
2019-08-13,0.01496635,0.00850996,2
2019-08-14,-0.000452,0.00975709,2
2019-08-15,0.00668404,0.00901362,2
2019-08-16,0.00483687,0.00872409,2
2019-08-19,-0.00599615,0.00830513,2
2019-08-20,0.01442828,0.00813182,2
2019-08-21,0.0022099,0.00937243,2
2019-08-22,0.01123652,0.00870753,2
2019-08-23,0.00247123,0.00914319,2
2019-08-26,0.000416,0.00851971,2
2019-08-27,0.00344236,0.00794169,2
2019-08-28,-0.00239212,0.00754569,2
2019-08-29,-0.00262518,0.0071859,2
2019-08-30,0.00123795,0.00689878,2
2019-09-02,0.00145341,0.00657317,2
2019-09-03,0.00391125,0.00630593,2
2019-09-04,0.00244222,0.00622639,2
2019-09-05,-0.00746709,0.00605828,2
2019-09-06,0.01356622,0.00658873,2
2019-09-09,-0.00037526,0.00813191,2
2019-09-10,-0.0045547,0.00761385,2
2019-09-11,-0.0075339,0.00741025,2
2019-09-12,-0.01005971,0.00762463,2
2019-09-13,0.01261543,0.00822232,2
2019-09-16,-0.00517025,0.00904631,2
2019-09-17,-0.00177874,0.00865778,2
2019-09-18,-0.0044348,0.00810024,2
2019-09-19,0.00344901,0.00780089,2
2019-09-20,-0.00316976,0.00742768,2
2019-09-23,0.00691231,0.00713739,2
2019-09-24,0.00104976,0.00723272,2
2019-09-25,-0.00237678,0.00685085,2
2019-09-26,0.0008801,0.0066047,2
2019-09-27,0.00833072,0.00632045,2
2019-09-30,-0.00310605,0.00682879,2
2019-10-01,-0.00235367,0.00663672,2
2019-10-02,-0.00272183,0.00642597,2
2019-10-03,0.00134073,0.00627728,2
2019-10-04,-0.00255085,0.00605689,2
2019-10-07,0.0019029,0.00596387,2
2019-10-08,0.00201538,0.00581718,2
2019-10-09,0.00514308,0.00570202,2
2019-10-10,-0.00533479,0.00587612,2
2019-10-11,0.00218253,0.00611438,2
2019-10-14,-0.00112197,0.00595316,2
2019-10-15,-0.0036571,0.00580133,2
2019-10-16,0.00216372,0.00585432,2
2019-10-17,-0.00542553,0.00573929,2
2019-10-18,-0.00360937,0.00602236,2
2019-10-21,0.01260364,0.00602557,2
2019-10-22,-0.00885149,0.00753346,2
2019-10-23,0.00214218,0.00793504,2
2019-10-24,0.01427573,0.00747535,2
2019-10-25,-0.00189227,0.00888836,2
2019-10-28,-0.0004028,0.008302,2
2019-10-29,-0.0081464,0.00775968,2
2019-10-30,0.00576261,0.00799196,2
2019-10-31,0.00068258,0.00778287,2
2019-11-01,0.00152157,0.00731303,2
2019-11-04,0.00576497,0.00692879,2
2019-11-05,0.01095451,0.00692,2
2019-11-06,0.00676629,0.00776769,2
2019-11-07,-0.01044212,0.00771631,2
2019-11-08,-0.00350936,0.00836314,2
2019-11-11,-0.00012793,0.00794547,2
2019-11-12,0.01180108,0.00745197,2
2019-11-13,-0.00371527,0.00832266,2
2019-11-14,-0.01376031,0.00792665,2
2019-11-15,0.00836715,0.00921516,2
2019-11-18,0.00266039,0.0090938,2
2019-11-19,-0.00268861,0.0084849,2
2019-11-20,0.00068804,0.00799591,2
2019-11-21,-0.00512405,0.00749468,2
2019-11-22,-0.00345164,0.00737219,2
2019-11-25,-0.00116521,0.00711271,2
2019-11-26,0.01084569,0.00676716,2
2019-11-27,0.00990135,0.00763658,2
2019-11-28,0.00803164,0.00809208,2
2019-11-29,-0.00781693,0.00814568,2
2019-12-02,-0.01237542,0.00824405,2
2019-12-03,0.01069772,0.00913627,2
2019-12-04,-0.01420583,0.00938052,2
2019-12-05,0.00024041,0.01034206,2
2019-12-06,-0.01028083,0.00951667,2
2019-12-09,-0.00955383,0.00970807,2
2019-12-10,-0.0123911,0.00974485,2
2019-12-11,0.00692681,0.01025326,2
2019-12-12,-0.00659015,0.00978216,2
2019-12-13,0.00208271,0.00941667,2
2019-12-16,0.00265429,0.0087416,2
2019-12-17,-0.00428717,0.00818315,2
2019-12-18,-0.00060338,0.00785668,2
2019-12-19,-0.00270987,0.00738271,2
2019-12-20,0.00227992,0.00706841,2
2019-12-23,0.01594114,0.00674966,2
2019-12-24,0.01086267,0.00883986,2
2019-12-25,-0.01347201,0.00917878,2
2019-12-26,0.00080263,0.01004242,2
2019-12-27,-0.00292295,0.00925841,2
2019-12-30,-0.01794858,0.0086679,2
2019-12-31,-0.00080727,0.01072649,2
2020-01-01,-0.00467813,0.00986053,2
2020-01-02,0.01495929,0.00930061,2
2020-01-03,-0.01737815,0.01031675,2
2020-01-06,0.01279288,0.0117058,2
2020-01-07,-0.00258021,0.01174868,2
2020-01-08,0.00682573,0.01080136,2
2020-01-09,-0.01092808,0.01023344,2
2020-01-10,0.00255076,0.01037734,2
2020-01-13,0.00221006,0.00958703,2
2020-01-14,0.00236757,0.00889248,2
2020-01-15,-0.01228003,0.00830073,2
2020-01-16,-0.00288986,0.00915753,2
2020-01-17,-0.01515386,0.00857989,2
2020-01-20,0.00568856,0.00998574,2
2020-01-21,0.0141813,0.00944073,2
2020-01-22,0.00462608,0.01025697,2
2020-01-23,0.00716958,0.00959018,2
2020-01-24,0.00684159,0.00925505,2
2020-01-27,0.00767064,0.00894112,2
2020-01-28,0.00044041,0.00878088,2
2020-01-29,-0.00418785,0.00816615,2
2020-01-30,0.00712954,0.0078339,2
2020-01-31,-0.00092321,0.00781616,2
2020-02-03,-0.00520097,0.00735516,2
2020-02-04,-0.00220431,0.00726758,2
2020-02-05,-0.00140952,0.00694226,2
2020-02-06,0.00355446,0.00663282,2
2020-02-07,0.00615442,0.00646407,2
2020-02-10,-0.00664433,0.00660064,2
2020-02-11,-0.00068951,0.00686209,2
2020-02-12,-0.00966919,0.00654351,2
2020-02-13,-0.01261863,0.00735947,2
2020-02-14,-0.00642297,0.00856522,2
2020-02-17,0.00552317,0.00839465,2
2020-02-18,-0.01396488,0.00809125,2
2020-02-19,-0.01369552,0.00937538,2
2020-02-20,-0.00686344,0.01023227,2
2020-02-21,0.01134184,0.00982124,2
2020-02-24,0.00258778,0.01002266,2
2020-02-25,-0.02364171,0.0092816,2
2020-02-26,-0.00206375,0.01264513,2
2020-02-27,-0.01760431,0.01156536,2
2020-02-28,-0.02119984,0.01265269,2
2020-03-02,0.0005298,0.01422705,2
2020-03-03,0.00029269,0.01292034,2
2020-03-04,-0.01579732,0.01177064,2
2020-03-05,0.02351551,0.01243813,2
2020-03-06,0.01506329,0.0144779,2
2020-03-09,0.01839672,0.01433112,2
2020-03-10,-0.012902,0.01477932,2
2020-03-11,0.00461654,0.01434875,2
2020-03-12,0.01774054,0.01313408,2
2020-03-13,-0.01634579,0.01373424,2
2020-03-16,0.02192815,0.01405225,2
2020-03-17,0.01179864,0.01526889,2
2020-03-18,-0.03013343,0.01453768,2
2020-03-19,-0.02932559,0.01769193,2
2020-03-20,0.01526345,0.01967371,2
2020-03-23,0.00811285,0.01866091,2
2020-03-24,0.02837044,0.01710964,2
2020-03-25,-0.00905477,0.01890461,2
2020-03-26,0.01312,0.01743657,2
2020-03-27,-0.00846002,0.01651908,2
2020-03-30,-0.0204396,0.01532367,2
2020-03-31,0.00773791,0.0160428,2
2020-04-01,0.02825922,0.01480526,2
2020-04-02,-0.03332105,0.0172515,2
2020-04-03,-0.0114441,0.02031373,2
2020-04-06,0.04428613,0.01886284,2
2020-04-07,0.02578248,0.02408033,2
2020-04-08,0.05542001,0.02379692,2
2020-04-09,-0.02398225,0.03022858,2
2020-04-10,-0.00634825,0.02871337,2
2020-04-13,-0.04349261,0.02590745,2
2020-04-14,0.00424485,0.02880322,2
2020-04-15,0.0089884,0.02590434,2
2020-04-16,0.01654809,0.02351917,2
2020-04-17,-0.03211176,0.02207082,2
2020-04-20,0.01377307,0.02350053,2
2020-04-21,0.00423443,0.02177266,2
2020-04-22,-0.01054284,0.01966115,2
2020-04-23,0.00364428,0.01821768,2
2020-04-24,0.01371963,0.01649802,2
2020-04-27,0.00188533,0.01580382,2
2020-04-28,-0.00231209,0.0143243,2
2020-04-29,-0.00460048,0.01304499,2
2020-04-30,-0.01372315,0.01203078,2
2020-05-01,-0.0069707,0.01225924,2
2020-05-04,-0.00274402,0.01153953,2
2020-05-05,0.00970678,0.01062631,2
2020-05-06,-0.0155905,0.01042151,2
2020-05-07,0.01609785,0.01139133,2
2020-05-08,-0.01112884,0.01209321,2
2020-05-11,-0.03353085,0.01189913,2
2020-05-12,0.03975346,0.01702793,2
2020-05-13,-0.04603829,0.02168978,2
2020-05-14,0.02075994,0.0265225,2
2020-05-15,0.00724616,0.02511067,2
2020-05-18,0.0191426,0.02273046,2
2020-05-19,-0.01111944,0.02171625,2
2020-05-20,0.03106296,0.02004587,2
2020-05-21,0.00963819,0.0216431,2
2020-05-22,-0.00370509,0.01981967,2
2020-05-25,-0.00547096,0.01793492,2
2020-05-26,0.00500535,0.01635007,2
2020-05-27,-0.02019728,0.01490573,2
2020-05-28,0.00740624,0.01567691,2
2020-05-29,0.00023157,0.0144633,2
2020-06-01,0.02072828,0.01312823,2
2020-06-02,0.00488922,0.01433449,2
2020-06-03,0.00712149,0.01313549,2
2020-06-04,0.02632042,0.01224797,2
2020-06-05,0.00841888,0.01505223,2
2020-06-08,0.00485909,0.01400511,2
2020-06-09,-0.01067163,0.01284649,2
2020-06-10,-0.01522471,0.01245321,2
2020-06-11,-0.01248671,0.01285373,2
2020-06-12,-0.01028574,0.01271612,2
2020-06-15,0.01821522,0.01229506,2
2020-06-16,-0.00623893,0.01319386,2
2020-06-17,-0.00168159,0.01227502,2
2020-06-18,-0.01997363,0.01123075,2
2020-06-19,-0.00138669,0.01294438,2
2020-06-22,0.02461058,0.01180984,2
2020-06-23,0.04452256,0.0143258,2
2020-06-24,0.02486569,0.02150646,2
2020-06-25,0.03803978,0.02157645,2
2020-06-26,-0.02664453,0.0243121,2
2020-06-29,0.00730739,0.02422321,2
2020-06-30,0.00866054,0.02194941,2
2020-07-01,-0.02939432,0.02002264,2
2020-07-02,-0.01441104,0.02140065,2
2020-07-03,-0.03513313,0.02009608,2
2020-07-06,-0.01035145,0.02272461,2
2020-07-07,-0.00200368,0.02086011,2
2020-07-08,-0.03807628,0.01881254,2
2020-07-09,-0.00686116,0.02256192,2
2020-07-10,-0.01499776,0.02049206,2
2020-07-13,0.00943451,0.01939182,2
2020-07-14,-0.0184797,0.01784237,2
2020-07-15,-0.0042461,0.01767998,2
2020-07-16,0.00118147,0.01606752,2
2020-07-17,0.00344088,0.01454816,2
2020-07-20,-0.00081172,0.01325892,2
2020-07-21,0.0105167,0.01207578,2
2020-07-22,-0.01169662,0.01171822,2
2020-07-23,0.00478121,0.01168081,2
2020-07-24,0.00580744,0.01082429,2
2020-07-27,-0.00429328,0.01016277,2
2020-07-28,-0.00278132,0.00952839,2
2020-07-29,-0.00614502,0.00889137,2
2020-07-30,0.00423522,0.00862994,2
2020-07-31,0.00304791,0.00817946,2
2020-08-03,-0.00937032,0.0077237,2
2020-08-04,-0.00552269,0.00817017,2
2020-08-05,-0.00323417,0.00796787,2
2020-08-06,0.00396961,0.00759362,2
2020-08-07,0.01346192,0.00729043,2
2020-08-10,-0.00166187,0.00857355,2
2020-08-11,0.00014965,0.00802383,2
2020-08-12,-0.00554221,0.00751724,2
2020-08-13,-0.00622176,0.0074382,2
2020-08-14,-0.01015598,0.00745932,2
2020-08-17,-0.00232028,0.00811864,2
2020-08-18,-0.00142133,0.00766549,2
2020-08-19,-0.00028027,0.00724239,2
2020-08-20,0.00151329,0.00685655,2
2020-08-21,0.0024237,0.00654451,2
2020-08-24,-0.00062645,0.00631989,2
2020-08-25,0.00339111,0.00608946,2
2020-08-26,0.01231973,0.0060082,2
2020-08-27,0.00802075,0.00745318,2
2020-08-28,-0.00270982,0.00764077,2
2020-08-31,0.00706324,0.0072845,2
2020-09-01,0.00320014,0.0073697,2
2020-09-02,-0.00449266,0.00705064,2
2020-09-03,0.00940189,0.00694368,2
2020-09-04,0.01067134,0.00748321,2
2020-09-07,-0.00548856,0.00811994,2
2020-09-08,0.00670389,0.00792293,2
2020-09-09,-0.00356382,0.00783389,2
2020-09-10,-0.00180823,0.00750568,2
2020-09-11,-0.00243779,0.00712284,2
2020-09-14,0.01162515,0.00683463,2
2020-09-15,-0.00972124,0.00784912,2
2020-09-16,0.00236732,0.00832771,2
2020-09-17,-0.00478309,0.00781803,2
2020-09-18,-0.00945922,0.00760085,2
2020-09-21,-0.02030743,0.0080935,2
2020-09-22,-0.00558416,0.01100471,2
2020-09-23,-0.00092228,0.01034778,2
2020-09-24,0.00536395,0.00953338,2
2020-09-25,-0.00713506,0.00903077,2
2020-09-28,-0.00314551,0.00886204,2
2020-09-29,0.0011198,0.00834322,2
2020-09-30,-0.00339053,0.00779669,2
2020-10-01,0.0071701,0.00746148,2
2020-10-02,0.0085306,0.00752454,2
2020-10-05,0.00969323,0.00777537,2
2020-10-06,0.00311536,0.00816088,2
2020-10-07,0.00768906,0.00771161,2
2020-10-08,0.00206059,0.00779518,2
2020-10-09,0.01043978,0.0073537,2
2020-10-12,0.00067576,0.00798021,2
2020-10-13,-0.01889665,0.00748119,2
2020-10-14,0.01151886,0.01024945,2
2020-10-15,-0.00421696,0.01038848,2
2020-10-16,-0.00052312,0.0097158,2
2020-10-19,-0.00136533,0.00897881,2
2020-10-20,-0.00489648,0.00836129,2
2020-10-21,-0.00377122,0.00806099,2
2020-10-22,0.00157086,0.00771167,2
2020-10-23,-0.00342328,0.00726761,2
2020-10-26,0.01224836,0.00702381,2
2020-10-27,0.00664674,0.00811675,2
2020-10-28,0.00054496,0.0079842,2
2020-10-29,-0.00024811,0.00748378,2
2020-10-30,-0.00507352,0.0070605,2
2020-11-02,0.00710742,0.00701511,2
2020-11-03,0.00808284,0.00716383,2
2020-11-04,-0.00956256,0.00742579,2
2020-11-05,-0.00559258,0.0079815,2
2020-11-06,0.00057813,0.00782124,2
2020-11-09,0.00205419,0.007345,2
2020-11-10,0.00015163,0.00697286,2
2020-11-11,0.00168941,0.00662571,2
2020-11-12,-0.00357301,0.00635685,2
2020-11-13,0.00134541,0.00629108,2
2020-11-16,-0.00017267,0.00606845,2
2020-11-17,0.00318504,0.00587319,2
2020-11-18,-0.00031119,0.00581756,2
2020-11-19,1.868e-05,0.00566844,2
2020-11-20,-2.565e-05,0.00554228,2
2020-11-23,-0.00622927,0.00543961,2
2020-11-24,-0.00297415,0.00592167,2
2020-11-25,-0.00067458,0.00588736,2
2020-11-26,0.0055789,0.00573335,2
2020-11-27,-0.00915682,0.00595626,2
2020-11-30,-0.00670418,0.00684078,2
2020-12-01,-0.00230633,0.00705662,2
2020-12-02,0.00049379,0.00677168,2
2020-12-03,-5.651e-05,0.00645679,2
2020-12-04,0.00024009,0.00619445,2
2020-12-07,-0.00875029,0.00597474,2
2020-12-08,-0.01502196,0.00677083,2
2020-12-09,-0.00845387,0.00876868,2
2020-12-10,0.01092904,0.00883212,2
2020-12-11,0.00891326,0.00918431,2
2020-12-14,0.0118383,0.00914382,2
2020-12-15,-0.00641832,0.00958423,2
2020-12-16,-0.01036928,0.00923343,2
2020-12-17,0.00263211,0.00950158,2
2020-12-18,-0.00094488,0.00883402,2
2020-12-21,-0.00581167,0.00822583,2
2020-12-22,-0.01824105,0.00804577,2
2020-12-23,-0.01701439,0.01040928,2
2020-12-24,-0.01110288,0.01168977,2
2020-12-25,0.01544999,0.01156825,2
2020-12-28,-0.01879882,0.01210322,2
2020-12-29,0.00405223,0.01330057,2
2020-12-30,0.00049325,0.01219163,2
2020-12-31,-0.01458924,0.01113168,2
2021-01-01,0.01532183,0.01172113,2
2021-01-04,0.00241188,0.01219657,2
2021-01-05,0.02334816,0.01116575,2
2021-01-06,0.00710881,0.0135802,2
2021-01-07,0.00819894,0.01262899,2
2021-01-08,0.01756602,0.01191437,2
2021-01-11,0.0096279,0.01277807,2
2021-01-12,-0.00490024,0.01219322,2
2021-01-13,0.02311601,0.01131354,2
2021-01-14,0.00022229,0.01361919,2
2021-01-15,-0.00588461,0.01238494,2
2021-01-18,-0.00779963,0.01155192,2
2021-01-19,-0.0058478,0.01102715,2
2021-01-20,-0.00821122,0.01038979,2
2021-01-21,-0.00018479,0.01011061,2
2021-01-22,-0.00686677,0.00931744,2
2021-01-25,0.01349408,0.009064,2
2021-01-26,0.00893861,0.00984061,2
2021-01-27,-0.01068739,0.00967801,2
2021-01-28,-0.00444269,0.00990149,2
2021-01-29,-0.00572543,0.00931695,2
2021-02-01,0.01355578,0.00893814,2
2021-02-02,0.01550285,0.00976062,2
2021-02-03,-0.00800403,0.01076498,2
2021-02-04,-0.00090597,0.01039477,2
2021-02-05,0.00402772,0.00957388,2
2021-02-08,-0.00051128,0.00896726,2
2021-02-09,-0.00599362,0.00833235,2
2021-02-10,0.00112483,0.00815377,2
2021-02-11,0.01612598,0.00763474,2
2021-02-12,-0.01675088,0.00944461,2
2021-02-15,-0.00318285,0.0109531,2
2021-02-16,-0.0181275,0.01013883,2
2021-02-17,0.02083475,0.01175468,2
2021-02-18,0.00903042,0.01337122,2
2021-02-19,-0.00036107,0.01262793,2
2021-02-22,0.00606299,0.01151682,2
2021-02-23,-0.01401721,0.01077458,2
2021-02-24,0.0091052,0.0113411,2
2021-02-25,-0.00926514,0.01093281,2
2021-02-26,0.01162435,0.01069321,2
2021-03-01,-0.0042402,0.01075695,2
2021-03-02,-0.00717134,0.01003303,2
2021-03-03,0.0026035,0.00969033,2
2021-03-04,0.00435655,0.00899543,2
2021-03-05,0.00683698,0.00849721,2
2021-03-08,-0.0033461,0.00831696,2
2021-03-09,0.01385963,0.00789504,2
2021-03-10,-0.00891055,0.00907991,2
2021-03-11,0.00230286,0.00914773,2
2021-03-12,0.00736985,0.00851742,2
2021-03-15,0.00416059,0.00839849,2
2021-03-16,0.00568304,0.00797893,2
2021-03-17,0.0108258,0.00776384,2
2021-03-18,0.00164763,0.00835707,2
2021-03-19,-0.00666773,0.00781952,2
2021-03-22,-0.00189869,0.00782294,2
2021-03-23,0.00081235,0.00739485,2
2021-03-24,0.00091293,0.00698473,2
2021-03-25,0.00358084,0.00663969,2
2021-03-26,0.00593857,0.00647171,2
2021-03-29,-0.00343509,0.0065784,2
2021-03-30,0.00142463,0.00645856,2
2021-03-31,-0.00589518,0.00620968,2
2021-04-01,-0.00369831,0.0064502,2
2021-04-02,-0.00563235,0.00637825,2
2021-04-05,0.00230175,0.00654405,2
2021-04-06,0.00015306,0.00631353,2
2021-04-07,-0.00104822,0.00607386,2
2021-04-08,0.00116244,0.00589797,2
2021-04-09,-0.00264522,0.00573938,2
2021-04-12,-0.01096786,0.00571432,2
2021-04-13,-0.00293216,0.0070829,2
2021-04-14,0.01071599,0.00683381,2
2021-04-15,-0.00452026,0.00765733,2
2021-04-16,0.00225659,0.00744265,2
2021-04-19,0.00185114,0.00706319,2
2021-04-20,-0.00921659,0.00672843,2
2021-04-21,-0.01465731,0.00740286,2
2021-04-22,0.00751077,0.00907745,2
2021-04-23,0.00348054,0.00887239,2
2021-04-26,-0.00595642,0.00833623,2
2021-04-27,0.01353054,0.00815265,2
2021-04-28,0.01013347,0.00918856,2
2021-04-29,0.02531553,0.00932997,2
2021-04-30,0.02285668,0.01298095,2
2021-05-03,0.00828031,0.01470118,2
2021-05-04,-0.02026821,0.01369133,2
2021-05-05,-0.00367367,0.01477903,2
2021-05-06,-0.00362854,0.0134946,2
2021-05-07,0.01102487,0.01236925,2
2021-05-10,-0.00209673,0.01202714,2
2021-05-11,-0.00521324,0.01102649,2
2021-05-12,0.01465182,0.01033567,2
2021-05-13,0.00290725,0.01101622,2
2021-05-14,0.00212424,0.01015408,2
2021-05-17,0.00315144,0.00937995,2
2021-05-18,1.86e-06,0.00875251,2
2021-05-19,0.00724375,0.00814238,2
2021-05-20,0.00285879,0.00807905,2
2021-05-21,0.00980752,0.00762883,2
2021-05-24,-0.00066999,0.00806958,2
2021-05-25,0.00485214,0.00756542,2
2021-05-26,-0.00300149,0.00734144,2
2021-05-27,-0.00568474,0.00705354,2
2021-05-28,0.00937629,0.0070834,2
2021-05-31,0.00640766,0.00758264,2
2021-06-01,0.0050737,0.00752281,2
2021-06-02,0.00805947,0.00732751,2
2021-06-03,-0.00130164,0.00754886,2
2021-06-04,0.00510142,0.00713954,2
2021-06-07,-0.01128666,0.00701687,2
2021-06-08,-0.0015136,0.00803286,2
2021-06-09,0.00725286,0.00755743,2
2021-06-10,0.00505643,0.00761204,2
2021-06-11,0.00499621,0.00739919,2
2021-06-14,-0.00022226,0.00721849,2
2021-06-15,0.00118501,0.00683566,2
2021-06-16,0.00775708,0.00651908,2
2021-06-17,-0.01473146,0.0068804,2
2021-06-18,0.01125089,0.00876149,2
2021-06-21,0.00542783,0.00918691,2
2021-06-22,-0.00433384,0.00874435,2
2021-06-23,0.00694073,0.00833017,2
2021-06-24,0.01133479,0.00819319,2
