date,rv_daily,rv_weekly,rv_monthly,close_return
2017-02-17,0.2819702069,0.2180781172,0.2112681936,-0.11792674
2017-02-20,0.3353580458,0.2525046779,0.2172558972,-0.53435799
2017-02-21,0.3087759354,0.2748564329,0.222105619,-0.61853766
2017-02-22,0.2591479641,0.2790861266,0.2252159573,0.30172808
2017-02-23,0.3711237973,0.3112751899,0.2335480086,-0.27722158
2017-02-24,0.2407355117,0.3030282509,0.2318159427,-0.44068615
2017-02-27,0.4367846466,0.323313571,0.2346251876,0.0524875
2017-02-28,0.3320476777,0.3279679195,0.2381402216,0.44302666
2017-03-01,0.395870813,0.3553124893,0.247588729,0.62888386
2017-03-02,0.2396200225,0.3290117343,0.2461785565,1.04353666
2017-03-03,0.2076272021,0.3223900724,0.2464407975,0.45034587
2017-03-06,0.4830101765,0.3316351784,0.2579783587,0.17400598
2017-03-07,0.3686471142,0.3389550656,0.2665918874,-0.4152627
2017-03-08,0.4054199286,0.3408648888,0.2773606469,-0.04002249
2017-03-09,0.2639113846,0.3457231612,0.2819006519,-0.51140518
2017-03-10,0.3277001743,0.3697377556,0.2885955943,-1.25524945
2017-03-13,0.3908755655,0.3513108334,0.3003875303,-1.37154944
2017-03-14,0.3949005854,0.3565615277,0.3114521423,0.20670048
2017-03-15,0.3242591063,0.3403293632,0.3187718634,0.50492956
2017-03-16,0.336013671,0.3547498205,0.3250898866,0.73477815
2017-03-17,0.3248596266,0.3541817109,0.3290380744,0.48346196
2017-03-20,0.2719902636,0.3304046505,0.3318477009,-0.9012425
2017-03-21,0.3412374594,0.3196720253,0.3345416669,0.14115747
2017-03-22,0.3609391896,0.327008042,0.3357044462,-0.82809899
2017-03-23,0.4229791344,0.3444011347,0.3408955007,-0.1407868
2017-03-24,0.3838346305,0.3561961355,0.3465630764,0.03715
2017-03-27,0.2442865854,0.3506553999,0.3407977486,0.48791421
2017-03-28,0.2804577309,0.3384994542,0.342603304,-0.55195393
2017-03-29,0.2210896771,0.3105295517,0.3327989872,-0.14328698
2017-03-30,0.2865795143,0.2832496276,0.3307322525,0.12238924
2017-03-31,0.256032618,0.2576892251,0.3243759709,0.79350075
2017-04-03,0.2763192782,0.2640957637,0.3260441189,-0.65370433
2017-04-04,0.2953556905,0.2670753556,0.3300317775,-0.60217159
2017-04-05,0.2520050736,0.2732584349,0.3195315455,0.21339768
2017-04-06,0.2751606354,0.2709746591,0.3152821601,-0.10168712
2017-04-07,0.3812823761,0.2960246108,0.3141849987,0.22559205
2017-04-10,0.3827083469,0.3173024245,0.3195848606,0.12737318
2017-04-11,0.2929949404,0.3168302745,0.31800735,-0.26144503
2017-04-12,0.3372092903,0.3338711178,0.3155679738,-0.86740737
2017-04-13,0.3339547362,0.345629938,0.3127977079,0.60218018
2017-04-14,0.3721340192,0.3438002666,0.3149738403,-1.0762154
2017-04-17,0.4235332863,0.3519652545,0.3189520047,-0.58847821
2017-04-18,0.2680979963,0.3469858657,0.3163719306,-0.22607355
2017-04-19,0.3343616813,0.3464163439,0.319206995,0.21934579
2017-04-20,0.2324763292,0.3261206625,0.3142633073,-0.1353333
2017-04-21,0.2324046295,0.2981747846,0.3084208273,0.22279089
2017-04-24,0.306488735,0.2747658743,0.3031258091,0.68443713
2017-04-25,0.3631240345,0.2937710819,0.3021844184,-0.5867545
2017-04-26,0.3069466427,0.2882880742,0.3050326028,-0.02629118
2017-04-27,0.1735131221,0.2764954327,0.3001714842,-0.36873764
2017-04-28,0.2031269415,0.2706398951,0.2993549963,0.09856287
2017-05-01,0.2741799346,0.2641781351,0.298791379,0.05826367
2017-05-02,0.3371191444,0.258977157,0.3024771302,1.26176668
2017-05-03,0.3539833821,0.2683845049,0.3060073167,0.40359336
2017-05-04,0.3747764728,0.3086371751,0.3096173523,0.0236788
2017-05-05,0.3496300964,0.3379378061,0.3140548533,-0.67422434
2017-05-08,0.2392899168,0.3309598025,0.3124243661,-0.70048013
2017-05-09,0.4321295976,0.3499618932,0.3147356035,0.12632102
2017-05-10,0.4622981819,0.3716248531,0.3183533232,-0.04891519
2017-05-11,0.4419912596,0.3850678105,0.3251258832,-0.68917689
2017-05-12,0.4114880764,0.3974394065,0.3285021917,0.41922116
2017-05-15,0.2415056967,0.3978825624,0.3242999626,-0.85435246
2017-05-16,0.36565532,0.3845877069,0.3240054763,0.21141329
2017-05-17,0.5682342773,0.405774926,0.330582794,-1.63422197
2017-05-18,0.4535243714,0.4080815484,0.3390112656,1.09413972
2017-05-19,0.492347743,0.4242534817,0.3461924503,-1.57538985
2017-05-22,0.4797970327,0.4719117489,0.3574343004,0.19020156
2017-05-23,0.622080276,0.5231967401,0.3751468298,-1.29749996
2017-05-24,0.3862696425,0.4868038131,0.3787732347,0.06711621
2017-05-25,0.3686065849,0.4698202558,0.3790224415,-0.60821826
2017-05-26,0.3173583733,0.4348223819,0.379495702,0.1383217
2017-05-29,0.2923195373,0.3973268828,0.3848959936,-0.40866086
2017-05-30,0.430012371,0.3589133018,0.3952089677,-1.32977046
2017-05-31,0.3699628996,0.3556519532,0.3995627388,-0.28607102
2017-06-01,0.3441536865,0.3507613735,0.3998824907,1.0264299
2017-06-02,0.3127320379,0.3498361064,0.3980074296,0.74165057
2017-06-05,0.3584240302,0.363057005,0.3972641368,0.48990652
2017-06-06,0.3060180943,0.3382581497,0.395281773,1.85599843
2017-06-07,0.3382980854,0.3319251869,0.3997821443,0.41511579
2017-06-08,0.5024150213,0.3635774538,0.4029769363,0.96604279
2017-06-09,0.4750393274,0.3960389117,0.4035560793,-0.54176811
2017-06-12,0.3868163914,0.401717384,0.4010481307,-0.37525988
2017-06-13,0.4449640813,0.4295065814,0.4025697673,-0.15217029
2017-06-14,0.4985602206,0.4615590084,0.4142540639,0.10874001
2017-06-15,0.4367606548,0.4484281351,0.4174861245,-1.2678553
2017-06-16,0.4166768439,0.4367556384,0.4105971503,-0.1504577
2017-06-19,0.3116764659,0.4217276533,0.4041495182,0.66236004
2017-06-20,0.6137044489,0.4554757268,0.4096657321,-0.89905171
2017-06-21,0.6076982065,0.477303324,0.4154794218,-1.10835501
2017-06-22,0.3265050834,0.4552522097,0.4020441858,-0.2869678
2017-06-23,0.2441495945,0.4207467598,0.3955841836,-1.00933212
2017-06-26,0.6125170976,0.4809148862,0.4066710251,0.91667922
2017-06-27,0.6199379336,0.4821615831,0.4204246415,-0.05512204
2017-06-28,0.4350562606,0.4476331939,0.4269126744,-0.24713629
2017-06-29,0.5530052269,0.4929332226,0.4325032587,2.08426638
2017-06-30,0.4453818197,0.5331796677,0.4359313915,0.78970202
2017-07-03,0.6541796576,0.5415121797,0.4500234811,1.02145118
2017-07-04,0.7760214303,0.572728879,0.4710820898,0.10595489
2017-07-05,0.4691920704,0.579556041,0.4761170007,0.03999606
2017-07-06,0.2968290833,0.5283208123,0.4756993184,0.0094371
2017-07-07,0.3517943397,0.5096033163,0.4763127845,-0.23754055
2017-07-10,0.5175306337,0.4822735115,0.4769998578,-0.13920986
2017-07-11,0.6660286251,0.4602749504,0.4856811895,-0.46382166
2017-07-12,0.7803558917,0.5225077147,0.5035693486,-0.39887891
2017-07-13,0.7527005328,0.6136820046,0.5175573692,-1.3354448
2017-07-14,0.632808667,0.6698848701,0.5236595713,0.04428541
2017-07-17,0.4970155551,0.6657818544,0.5263984304,0.21719946
2017-07-18,0.6014349782,0.652863125,0.5347965274,-0.82579179
2017-07-19,0.5425961777,0.6053111822,0.5452928779,0.99228106
2017-07-20,0.5846515761,0.5717013908,0.5439722928,1.30858005
2017-07-21,0.59778065,0.5646957874,0.5435214948,-0.52998298
2017-07-24,0.458271851,0.5569470466,0.5495108933,-0.55310246
2017-07-25,0.3998287447,0.5166257999,0.5565872183,1.12215773
2017-07-26,0.3833898944,0.4847845433,0.5461723454,-0.40905454
2017-07-27,0.2909210628,0.4260384406,0.5312170331,-0.4021389
2017-07-28,0.3959663271,0.385675576,0.529440218,-0.28344838
2017-07-31,0.3410437271,0.3622299512,0.5198056044,0.31882598
2017-08-01,0.6169093881,0.4056460799,0.527602312,0.15503612
2017-08-02,0.6114343162,0.4512549643,0.5256593419,-1.09798729
2017-08-03,0.3534562453,0.4637620008,0.5064518335,-0.1077542
2017-08-04,0.2326877565,0.4311062867,0.4957016374,-0.73422198
2017-08-07,0.2301423066,0.4089260025,0.4926704203,-0.00437211
2017-08-08,0.2437800557,0.3343001361,0.4877606801,0.8264918
2017-08-09,0.34390386,0.2807940448,0.4798685541,0.39665192
2017-08-10,0.3241974731,0.2749422904,0.4643307744,0.00573983
2017-08-11,0.4215103358,0.3127068062,0.4480196128,0.99891362
2017-08-14,0.3279313732,0.3322646196,0.4287119237,-0.42024758
2017-08-15,0.4217130248,0.3678512134,0.4191166673,-0.64920324
2017-08-16,0.3726726255,0.3736049665,0.4134647159,0.87638616
2017-08-17,0.3030441233,0.3693742965,0.3999014952,-0.0400304
2017-08-18,0.4237455457,0.3698213385,0.3944991938,-0.40863606
2017-08-21,0.406210129,0.3854770897,0.3863882189,-1.98873081
2017-08-22,0.5811511902,0.4173647227,0.3856323344,0.31040795
2017-08-23,0.3674658185,0.4163233613,0.3815047874,0.77942536
2017-08-24,0.4878192974,0.4532783962,0.385504358,0.68088242
2017-08-25,0.4429668934,0.4571226657,0.3882124034,-0.78689013
2017-08-28,0.589616553,0.4938039505,0.4017894712,1.91352014
2017-08-29,0.5230033919,0.4821743909,0.4075638832,1.10965696
2017-08-30,0.4692895129,0.5025391297,0.4133932371,-0.91306588
2017-08-31,0.3365806155,0.4722913934,0.4006510202,-0.1106055
2017-09-01,0.4939782347,0.4824936616,0.3953121074,0.49077295
2017-09-04,0.3328010208,0.4311305552,0.3943732335,0.70517109
2017-09-05,0.4414994681,0.4148297704,0.403864675,-0.6666371
2017-09-06,0.4651699466,0.4140058572,0.4145477495,0.48772778
2017-09-07,0.32936199,0.412562132,0.4184378374,0.36552013
2017-09-08,0.3148861868,0.3767437225,0.4171188523,-0.33218688
2017-09-11,0.296450696,0.3694736575,0.4158576351,0.48796726
2017-09-12,0.3844915879,0.3580720815,0.4141749648,0.17618585
2017-09-13,0.5653630312,0.3781106984,0.4249673129,-0.37185998
2017-09-14,0.4183962033,0.395917541,0.4248165483,0.06608013
2017-09-15,0.3928103312,0.4115023699,0.4257318985,0.0373139
2017-09-18,0.5651525925,0.4652427492,0.4376459198,1.25608722
2017-09-19,0.3880763209,0.4659596958,0.4360245915,0.51642102
2017-09-20,0.4483356123,0.442554212,0.4379393861,0.30827132
2017-09-21,0.5002961111,0.4589341936,0.4342641553,-0.3166972
2017-09-22,0.3614008666,0.4526523007,0.4339884756,0.05792249
2017-09-25,0.5387638792,0.447374558,0.4363041385,-0.02804007
2017-09-26,0.5628177197,0.4823228378,0.4417519033,0.83560534
2017-09-27,0.5416789463,0.5009915046,0.4395729212,0.66909737
2017-09-28,0.5890541961,0.5187431216,0.4425752304,0.13032306
2017-09-29,0.8483828236,0.616139513,0.4598067446,-0.11993574
2017-10-02,1.1455879906,0.7375043352,0.4965798071,0.7582832
2017-10-03,0.9800107219,0.8209429357,0.5186721928,0.31037709
2017-10-04,0.6364436901,0.8398958845,0.5324741324,-0.66290126
2017-10-05,0.8339439078,0.8888738268,0.550312516,0.75132363
2017-10-06,0.5850643562,0.8362101333,0.5557622619,0.10515144
2017-10-09,0.69591596,0.7462757272,0.572423806,0.2645977
2017-10-10,0.5531505908,0.660903701,0.5832540061,0.43644204
2017-10-11,0.8092968772,0.6954743384,0.6065651962,-1.88455832
2017-10-12,0.9044881385,0.7095831845,0.630201403,1.19649201
2017-10-13,0.9088515265,0.7743406186,0.6458145165,-0.1520259
2017-10-16,0.9370012515,0.8225576769,0.6693874732,-0.21720712
2017-10-17,0.8996789387,0.8918633465,0.6924269554,0.0293936
2017-10-18,1.2810345703,0.9862108851,0.7249670453,0.9052706
2017-10-19,1.224012843,1.050115826,0.7629641599,-0.2784445
2017-10-20,0.9300612332,1.0543577673,0.784860779,0.11505938
2017-10-23,0.6066822641,0.9882939699,0.7896965133,0.11269311
2017-10-24,0.5801051251,0.9243792071,0.7996376159,0.04602207
2017-10-25,0.6361431647,0.795400926,0.8040639471,-0.26364852
2017-10-26,0.5177869147,0.6541557404,0.8020170923,0.48215834
2017-10-27,0.5852344225,0.5851903782,0.8039968867,-0.26852769
2017-10-30,0.9075041508,0.6453547555,0.8184718846,-1.05432841
2017-10-31,0.5521263156,0.6397589936,0.8050056797,0.2205751
2017-11-01,0.6030728688,0.6331449345,0.7803459014,1.54120084
2017-11-02,0.5902787388,0.6476432993,0.7626308113,-0.82495761
2017-11-03,0.4142190477,0.6134402243,0.7525296912,0.32787848
2017-11-06,0.4285640758,0.5176522093,0.7341033352,-0.2663831
2017-11-07,0.5318095462,0.5135888555,0.731682662,-0.89055794
2017-11-08,0.5268236453,0.4983390108,0.7239966477,-0.39419594
2017-11-09,0.2876767326,0.4378186095,0.7119296542,-0.80678753
2017-11-10,0.3862324009,0.4322212802,0.6926994507,-1.20814351
2017-11-13,0.3709393117,0.4206963273,0.6684472313,0.06523432
2017-11-14,0.4718736092,0.4087091399,0.6485845987,-1.19375472
2017-11-15,0.4502116347,0.3933867378,0.6264577979,-0.02135114
2017-11-16,0.6912847339,0.4741083381,0.6169853341,-0.71399493
2017-11-17,0.5888023815,0.5146223342,0.5855202346,-0.0594456
2017-11-20,0.6140737799,0.5632492279,0.5577957317,-0.08435011
2017-11-21,0.4750029836,0.5638751027,0.5371112658,-0.4163074
2017-11-22,0.6187845688,0.5975896895,0.5376613706,-0.23270661
2017-11-23,0.7283852234,0.6050097874,0.544401375,-0.20872691
2017-11-24,0.6230969077,0.6118686927,0.5438083634,-1.4279413
2017-11-27,0.4264494434,0.5743438254,0.5396566601,-0.2602113
2017-11-28,0.4174047242,0.5628241735,0.5320280375,-0.78337412
2017-11-29,0.571321167,0.5533314931,0.5167469928,0.32501092
2017-11-30,0.7780321105,0.5632608706,0.527015438,0.09450938
2017-12-01,0.7480184825,0.5882451855,0.533603875,0.40607993
2017-12-04,0.451842355,0.5933237678,0.5273113121,-0.77260189
2017-12-05,0.3584880759,0.5815404382,0.5247780861,-0.63395177
2017-12-06,0.6236910508,0.5920144149,0.533647494,-0.1099023
2017-12-07,0.7646778188,0.5893435566,0.5442324155,-0.97189863
2017-12-08,0.6351678881,0.5667734377,0.5491571538,-0.54997863
2017-12-11,0.520332747,0.5804715161,0.5597324272,0.64153999
2017-12-12,0.3429147558,0.5773568521,0.5577634433,0.46796164
2017-12-13,0.527105581,0.5580397581,0.5648619101,-0.46465108
2017-12-14,0.4893147075,0.5029671359,0.5656546873,0.35189304
2017-12-15,0.4306959953,0.4620727573,0.5647676128,-0.02392145
2017-12-18,0.222714683,0.4025491445,0.5434689741,0.44736115
2017-12-19,0.3686574904,0.4076976914,0.5334623882,-0.13538664
2017-12-20,0.4122946949,0.3847355142,0.5242906116,0.27124177
2017-12-21,0.3089740827,0.3486673893,0.5167438434,0.23657038
2017-12-22,0.4282937361,0.3481869374,0.5080851691,0.67460252
2017-12-25,0.3301398426,0.3696719693,0.4899831064,-1.20589585
2017-12-26,0.4297134447,0.3818831602,0.481192949,-0.52666219
2017-12-27,0.6089760107,0.4212194234,0.4894896111,-2.20890744
2017-12-28,0.4164351993,0.4427116467,0.4894455418,-0.94128502
2017-12-29,0.3681159765,0.4306760948,0.4802089422,0.07209148
2018-01-01,0.4361210458,0.4518723354,0.4646675302,-0.06406242
2018-01-02,0.5186861267,0.4696668718,0.4542433322,0.91460742
2018-01-03,0.4117465456,0.4302209788,0.4524207954,-0.61415982
2018-01-04,0.3604702687,0.4190279927,0.4525108951,-0.34750151
2018-01-05,0.5501524649,0.4554352904,0.4491682321,0.34314793
2018-01-08,0.4421509727,0.4566412757,0.4345079209,0.16047591
2018-01-09,0.4566380037,0.4442316511,0.4263929262,0.05621793
2018-01-10,0.4457350262,0.4510293472,0.4230021207,0.06522289
2018-01-11,0.3541920759,0.4497737087,0.4235147261,0.94565369
2018-01-12,0.3748301721,0.4147092501,0.4165931166,0.65045052
2018-01-15,0.4183257573,0.4099442071,0.4133663462,-0.33245178
2018-01-16,0.3651874185,0.39165409,0.4103886836,-0.41306883
2018-01-17,0.4136614749,0.3852393797,0.4190680832,-0.5448408
2018-01-18,0.3450226191,0.3834054884,0.4179937709,0.35784761
2018-01-19,0.2705770002,0.362554854,0.4115520575,0.10135155
2018-01-22,0.4827173322,0.375433169,0.4194494779,-0.4519913
2018-01-23,0.2779038773,0.3579764607,0.4126135753,-0.1320152
2018-01-24,0.4602858037,0.3673013265,0.4185293008,-1.32462023
2018-01-25,0.6455235824,0.4274015192,0.4283388525,0.01723411
2018-01-26,0.7414456685,0.5215752528,0.4343602006,0.10969585
2018-01-29,0.5566530842,0.5363624032,0.4407337408,0.06324185
2018-01-30,0.711761374,0.6231339026,0.4563539861,0.21208003
2018-01-31,0.5862626912,0.6483292801,0.4631786064,0.7934627
2018-02-01,0.5806758648,0.6353597365,0.4659963217,-0.76444263
2018-02-02,1.0353808843,0.6941467797,0.4943433371,0.02247005
2018-02-05,0.4684739522,0.6765109533,0.4992525955,-0.92402661
2018-02-06,0.7240539782,0.6789694741,0.5071572097,1.06917938
2018-02-07,0.4147740077,0.6446717374,0.5059128022,-0.63792675
2018-02-08,0.6071202405,0.6499606126,0.5127529039,1.32267893
2018-02-09,0.4606964849,0.5350237327,0.5134329702,0.05823422
2018-02-12,0.664487183,0.5742263789,0.5275372932,-1.96770446
2018-02-13,0.583828564,0.546181296,0.5370372201,0.13112389
2018-02-14,0.5851244186,0.5802513782,0.5446189775,-0.59625715
2018-02-15,0.3906393307,0.5369551963,0.5457758826,-0.5501133
2018-02-16,0.4992237843,0.5446606561,0.5496650785,0.06682965
2018-02-19,0.4828950711,0.5083422337,0.5559320081,-1.26165597
2018-02-20,0.732902831,0.5381570871,0.5769468186,0.86296294
2018-02-21,1.0120136416,0.6235349317,0.6010057417,2.2199598
2018-02-22,0.7024970426,0.6859064741,0.6203054311,1.53422043
2018-02-23,0.8044687388,0.746955465,0.6359501099,-0.46842493
2018-02-26,1.0816346902,0.8667033889,0.6557733421,1.97826442
2018-02-27,0.9157197961,0.9032667819,0.6636948934,-0.65978965
2018-02-28,0.6792974465,0.8367235429,0.6692696371,0.72352575
2018-03-01,0.4763021208,0.7914845585,0.6585669438,-0.12201629
2018-03-02,0.5277264268,0.7361360961,0.6559062045,-0.12774457
2018-03-05,0.5072610114,0.6212613603,0.6525691657,1.17870588
2018-03-06,0.6972613834,0.5775696778,0.6372000975,2.01136486
2018-03-07,0.4830925899,0.5383287064,0.637864581,-0.06708881
2018-03-08,0.7048246365,0.5840332096,0.63699052,0.92374045
2018-03-09,0.7488326741,0.628254459,0.6521750049,0.33562543
2018-03-12,0.6141876191,0.6496397806,0.6524962493,-1.54912214
2018-03-13,0.714258298,0.6530391635,0.6640217863,-0.8001537
2018-03-14,0.8256695659,0.7215545587,0.6713482582,-1.43499575
2018-03-15,0.6090184385,0.7023933191,0.6724932525,0.03031024
2018-03-16,0.5896002699,0.6705468383,0.6726967003,0.72856712
2018-03-19,0.6568101811,0.6790713507,0.6847953753,-0.18213012
2018-03-20,0.7898700314,0.6941936974,0.6980065684,0.84610099
2018-03-21,0.9870797941,0.726475743,0.7209240558,-0.52722101
2018-03-22,0.9143308153,0.7875382183,0.7291707824,-0.06135738
2018-03-23,0.5300243752,0.7756230394,0.7072621793,-0.5824862
2018-03-26,0.5669077599,0.7576425552,0.7010990301,-0.68085793
2018-03-27,0.4849206247,0.6966526738,0.6865741159,0.95942489
2018-03-28,0.6629547012,0.6318276553,0.6675432073,0.19492598
2018-03-29,1.0103096018,0.6510234126,0.6718427439,-0.50491375
2018-03-30,0.732065811,0.6914316997,0.6742413059,1.51830799
2018-04-02,0.905310016,0.7591121509,0.6937416648,1.3311885
2018-04-03,0.7613621368,0.8144004534,0.7043614698,1.06178834
2018-04-04,0.9686867361,0.8755468603,0.7253353664,-0.12272349
2018-04-05,0.8355735165,0.8405996433,0.7316222815,-1.85469649
2018-04-06,0.7566899867,0.8455244784,0.7440585268,-0.04143546
2018-04-09,1.0258586206,0.8696341993,0.7586509806,0.51221169
2018-04-10,1.247688166,0.9668994052,0.7813262303,-0.99167455
2018-04-11,0.8655986142,0.9462817808,0.7927540028,-0.66831195
2018-04-12,1.0643972488,0.9920465273,0.8086694096,1.50342262
2018-04-13,1.1420972511,1.0691279801,0.8230524862,0.67747668
2018-04-16,0.6717920646,0.9983146689,0.8259058329,0.94736055
2018-04-17,0.6972199555,0.8882210268,0.8307976368,2.69495972
2018-04-18,0.7124912464,0.8575995533,0.8333285943,1.08330029
2018-04-19,0.6261942991,0.7699589633,0.8258887883,-0.37269126
2018-04-20,0.5573973166,0.6530189764,0.8063577666,-0.94700881
2018-04-23,0.51852413,0.6223653895,0.7883665536,-0.89042651
2018-04-24,0.5141313797,0.5857476744,0.7876441447,0.19999263
2018-04-25,0.8255438687,0.6083581988,0.7994003315,0.10275898
2018-04-26,0.6886401391,0.6208473668,0.8086603094,0.78372595
2018-04-27,0.5837581918,0.6261195418,0.8050604681,1.46789756
2018-04-30,0.4842783357,0.619270383,0.781149956,-1.42984008
2018-05-01,0.4017574677,0.5967956006,0.7661359403,0.01422871
2018-05-02,0.6072566639,0.5531381596,0.7525880607,0.22035133
2018-05-03,0.8383666311,0.583083458,0.756088265,-0.75943499
2018-05-04,0.8515204691,0.6366359135,0.7507625256,-0.42226586
2018-05-07,0.9375206439,0.7272843751,0.7553964859,0.76699457
2018-05-08,0.672080213,0.7813489242,0.7515505871,1.2023601
2018-05-09,0.6460099073,0.7890995729,0.7342847365,2.0798115
2018-05-10,0.7720394941,0.7758341455,0.7126643423,0.10755274
2018-05-11,0.7903782038,0.7636056924,0.7092452328,-1.32650074
2018-05-14,0.5122642263,0.6785544089,0.6841482772,1.7535582
2018-05-15,0.5330027949,0.6507389253,0.6564621656,0.11182675
2018-05-16,0.9057374897,0.7026844418,0.6670960485,-0.20722071
2018-05-17,0.5699162349,0.6622597899,0.6613095158,0.64464978
2018-05-18,0.5983594678,0.6238560427,0.6561217076,-1.83883263
2018-05-21,0.6233481131,0.6460728201,0.6559923355,1.42060474
2018-05-22,0.7288032051,0.6852329021,0.6637835123,-0.07055514
2018-05-23,0.7440588296,0.6528971701,0.6740350896,2.13204102
2018-05-24,0.6069028544,0.660294494,0.6782519748,0.35512115
2018-05-25,0.5547426084,0.6515711221,0.6659428266,-0.43570587
2018-05-28,0.9775683954,0.7224151786,0.6790759291,-1.36237033
2018-05-29,0.6524297438,0.7071404863,0.6821973633,0.62247922
2018-05-30,0.4250301301,0.6433347464,0.6795042631,-0.97311819
2018-05-31,0.5736730595,0.6366887874,0.6873186081,-0.24915836
2018-06-01,0.5267976231,0.6310997904,0.683661379,-1.14708757
2018-06-04,0.3804480895,0.5116757292,0.6628468999,0.46720897
2018-06-05,0.4132273398,0.4638352484,0.6429244849,0.02103331
2018-06-06,0.5333991914,0.4855090607,0.6245553279,0.91268489
2018-06-07,0.6481254311,0.500399535,0.6234664742,-0.32842715
2018-06-08,0.7459967213,0.5442393546,0.6280113294,1.02604503
2018-06-11,0.763112594,0.6207722555,0.6276055612,0.76428886
2018-06-12,0.7451717466,0.6871611369,0.6255507223,-0.37860165
2018-06-13,0.6965330512,0.7197879088,0.6339265779,-0.60157575
2018-06-14,0.7233757279,0.7348379682,0.6425798931,-0.49148117
2018-06-15,0.7152859839,0.7286958207,0.6339230064,0.65946233
2018-06-18,1.2947903892,0.8350313798,0.6668718316,-1.23208941
2018-06-19,1.1601476934,0.9180265691,0.6924076601,0.55787813
2018-06-20,0.9600762432,0.9707352075,0.7077134842,-0.14266132
2018-06-21,1.1420132201,1.054462706,0.7264957576,-1.75666447
2018-06-22,0.7871634091,1.068838191,0.7284550567,0.12418657
2018-06-25,0.9095462805,0.9917893693,0.742211576,0.7485013
2018-06-26,0.9510819751,0.9499762256,0.7602270018,1.02796463
2018-06-27,1.6518871759,1.0883384121,0.7908778554,-0.19950718
2018-06-28,0.7505847106,1.0100527102,0.7953394448,-0.40864593
2018-06-29,1.0616792539,1.0649558792,0.8242780414,-0.21052962
2018-07-02,0.9020481406,1.0634562512,0.8392041814,-0.4250055
2018-07-03,0.7400370485,1.0212472659,0.8488968826,0.57953842
2018-07-04,1.1852045869,0.9279107481,0.8854767234,-0.34966988
2018-07-05,0.9149627148,0.9607863489,0.9082828768,0.21769686
2018-07-06,0.6681126667,0.8820730315,0.9144062166,-0.54338315
2018-07-09,0.6118390327,0.8240312099,0.9127568348,0.38591634
2018-07-10,0.9352314516,0.8630700906,0.9213584135,0.97767479
2018-07-11,0.8567076622,0.7973707056,0.9256127348,-2.5460232
2018-07-12,0.5884490395,0.7320679706,0.9184889753,-0.38622151
2018-07-13,0.609504827,0.7203464026,0.914533147,0.70526808
2018-07-16,0.4109380281,0.6801662017,0.9003314333,-0.17699322
2018-07-17,0.4735790897,0.5878357293,0.8893447563,-0.58670683
2018-07-18,0.5663779071,0.5297697783,0.8562350981,-0.33944959
2018-07-19,0.8459115312,0.5812622766,0.8419516361,0.36520988
2018-07-20,0.6902355088,0.597408413,0.8296861482,-1.30191667
2018-07-23,0.8614044686,0.6875017011,0.816931205,1.76234273
2018-07-24,0.7689622339,0.7465783299,0.8161038788,-0.20089902
2018-07-25,0.7028553897,0.7738738265,0.8067088383,1.15108196
2018-07-26,0.6649794577,0.7376874118,0.7937041784,0.27233102
2018-07-27,0.4247774947,0.6845958089,0.7379264657,0.15441237
2018-07-30,0.4236295047,0.5970408161,0.7230648654,-0.85883642
2018-07-31,0.6855669671,0.5803617628,0.7059688524,-1.27789438
2018-08-01,0.363791708,0.5125490264,0.6815026509,0.87751142
2018-08-02,0.428262293,0.4652055935,0.6673310711,0.74992692
2018-08-03,0.4622475862,0.4726996118,0.6344693892,0.25792972
2018-08-06,0.4724936942,0.4824724497,0.614357161,-0.10769578
2018-08-07,0.4224604834,0.429851153,0.6031911527,0.49200778
2018-08-08,0.4765599662,0.4524048046,0.5970421042,-0.22423151
2018-08-09,0.5167357581,0.4700994976,0.5780195727,0.21965239
2018-08-10,0.4163391367,0.4609178077,0.5580028215,0.0925064
2018-08-13,0.6521849234,0.4968560536,0.5608999072,-0.78346807
2018-08-14,0.4597305751,0.5043100719,0.5540919866,0.10685429
2018-08-15,0.572181176,0.5234343139,0.5614212206,-0.1551307
2018-08-16,0.576494394,0.535386041,0.566099189,0.79493503
2018-08-17,0.6464439242,0.5814069985,0.5697385534,-0.17198233
2018-08-20,0.6744616803,0.5858623499,0.5619453784,-0.44779781
2018-08-21,0.5925707841,0.6124303917,0.5575060727,-2.2372993
2018-08-22,0.7425455182,0.6465032602,0.5521033931,0.63657596
2018-08-23,0.8695846889,0.7051213191,0.5566771411,-0.16250405
2018-08-24,0.4929161485,0.674415764,0.5471344483,-0.13815087
2018-08-27,0.4747392907,0.6344712861,0.538487168,-0.03719368
2018-08-28,0.3866765982,0.5932924489,0.5367553091,0.53995299
2018-08-29,0.3298887724,0.5107610997,0.5324943667,0.31749329
2018-08-30,0.2718074019,0.3912056423,0.5136871137,-0.44004783
2018-08-31,0.2550775387,0.3436379204,0.5087455606,-0.56045149
2018-09-03,0.4115043647,0.3309909352,0.5079838365,-0.18683917
2018-09-04,0.4744663293,0.3485488814,0.508539234,-0.68023432
2018-09-05,0.3728174797,0.3571346229,0.5040084969,0.13199396
2018-09-06,0.3766008871,0.3780933199,0.5019239698,-0.23538001
2018-09-07,0.3733787035,0.4017535529,0.4972339124,-0.53972174
2018-09-10,0.4217079887,0.4037942777,0.4929144684,0.14971401
2018-09-11,0.6080145546,0.4305039227,0.5016269874,0.29647111
